GDAY_DS,T_ID,TB_SC,INN2,BF,PA-AB,AB,HIT,H1,H2,H3,HR,SB_SR,KK,WP,ER,ERA,BABIP,KK9,BB9
20180420,SS,B,27,165,5,39,12,10,1,0,1,1.0,4,0,4,0.4444444444444444,0.3235294117647059,4.0,5.0
20180420,KT,T,27,154,0,36,11,8,1,0,2,0.0,6,2,3,0.3333333333333333,0.32142857142857145,6.0,0.0
20180420,NC,B,27,149,2,39,14,6,5,0,3,0.0,6,1,9,1.0,0.36666666666666664,6.0,2.0
20180420,LG,T,27,119,2,34,8,6,1,0,1,0.0,3,0,3,0.3333333333333333,0.23333333333333334,3.0,2.0
20180420,LT,B,27,190,8,33,7,2,4,0,1,0.5,11,1,5,0.5555555555555556,0.2857142857142857,11.0,8.0
20180420,SK,T,24,177,7,34,12,7,3,0,2,0.0,8,0,10,1.25,0.4166666666666667,9.0,7.875000000000001
20180420,HH,B,27,158,5,37,13,8,2,1,2,0.0,7,0,6,0.6666666666666666,0.39285714285714285,7.0,5.0
20180420,WO,T,27,125,1,35,8,5,3,0,0,0.0,5,0,1,0.1111111111111111,0.26666666666666666,5.0,1.0
20180421,OB,B,27,166,5,32,9,6,2,0,1,0.0,6,1,5,0.5555555555555556,0.32,6.0,5.0
20180421,HT,T,24,154,6,34,13,7,4,0,2,0.0,7,0,10,1.25,0.4074074074074074,7.875000000000001,4.5
20180421,SS,B,27,162,1,33,7,5,2,0,0,1.0,7,0,1,0.1111111111111111,0.2692307692307692,7.0,1.0
20180421,KT,T,24,158,8,30,9,6,2,0,1,1.0,4,0,4,0.5,0.32,4.5,7.875000000000001
20180421,NC,B,27,160,5,38,12,9,2,0,1,0.0,11,1,6,0.6666666666666666,0.4230769230769231,11.0,4.0
20180421,LG,T,27,163,5,33,5,2,1,0,2,1.0,10,0,2,0.2222222222222222,0.14285714285714285,10.0,5.0
20180421,LT,B,27,158,3,36,9,6,2,0,1,0.0,8,0,3,0.3333333333333333,0.2962962962962963,8.0,3.0
20180421,SK,T,25,133,2,32,8,6,0,0,2,0.0,10,0,4,0.48,0.3,10.8,2.16
20180421,HH,B,27,160,5,34,9,8,1,0,0,1.0,8,2,3,0.3333333333333333,0.3333333333333333,8.0,4.0
20180421,WO,T,27,147,2,33,8,5,2,0,1,1.0,4,0,3,0.3333333333333333,0.25,4.0,2.0
20180422,OB,B,27,213,5,47,22,11,8,0,3,0.0,4,0,14,1.5555555555555556,0.4634146341463415,4.0,4.0
20180422,HT,T,27,133,2,37,10,6,3,1,0,0.0,7,0,3,0.3333333333333333,0.3333333333333333,7.0,2.0
20180422,SS,B,27,173,2,37,11,4,5,0,2,0.3333333333333333,12,0,5,0.5555555555555556,0.391304347826087,12.0,2.0
20180422,KT,T,27,166,5,34,8,6,2,0,0,0.75,8,0,3,0.3333333333333333,0.3076923076923077,8.0,5.0
20180422,NC,B,27,152,5,34,9,6,0,0,3,1.0,6,0,4,0.4444444444444444,0.24,6.0,5.0
20180422,LG,T,27,183,4,37,13,12,0,0,1,0.0,4,1,4,0.4444444444444444,0.375,4.0,3.0
20180422,LT,B,27,197,10,37,13,6,5,0,2,0.0,7,1,10,1.1111111111111112,0.39285714285714285,7.0,9.0
20180422,SK,T,27,148,2,35,9,7,2,0,0,1.0,9,0,4,0.4444444444444444,0.34615384615384615,9.0,2.0
20180422,HH,B,27,169,3,42,15,10,3,0,2,0.0,7,0,10,1.1111111111111112,0.3939393939393939,7.0,3.0
20180422,WO,T,27,100,0,30,5,4,1,0,0,1.0,8,0,1,0.1111111111111111,0.22727272727272727,8.0,0.0
20180424,KT,B,27,200,7,42,17,10,3,0,4,0.0,6,0,13,1.4444444444444444,0.40625,6.0,7.0
20180424,LT,T,27,183,6,39,10,5,3,0,2,0.0,13,1,7,0.7777777777777778,0.3333333333333333,13.0,6.0
20180424,SS,B,27,136,1,31,5,4,1,0,0,0.0,9,0,2,0.2222222222222222,0.22727272727272727,9.0,1.0
20180424,NC,T,24,165,8,31,7,5,1,0,1,1.0,7,0,7,0.875,0.2608695652173913,7.875000000000001,7.875000000000001
20180424,SK,B,27,178,6,37,11,3,4,1,3,1.0,10,0,7,0.7777777777777778,0.32,10.0,5.0
20180424,OB,T,27,180,9,39,13,8,4,0,1,1.0,7,0,9,1.0,0.375,7.0,8.0
20180424,LG,B,27,155,8,32,7,7,0,0,0,0.0,4,2,1,0.1111111111111111,0.25,4.0,7.0
20180424,WO,T,24,140,7,32,10,7,1,0,2,0.0,3,1,8,1.0,0.2962962962962963,3.375,6.75
20180425,HT,B,27,142,2,34,6,4,1,0,1,0.0,7,0,3,0.3333333333333333,0.19230769230769232,7.0,2.0
20180425,HH,T,27,128,0,35,7,5,2,0,0,0.0,8,0,2,0.2222222222222222,0.25925925925925924,8.0,0.0
20180425,KT,B,27,152,4,38,16,14,1,0,1,1.0,4,1,5,0.5555555555555556,0.45454545454545453,4.0,2.0
20180425,LT,T,27,163,4,39,12,7,4,0,1,0.0,8,1,4,0.4444444444444444,0.36666666666666664,8.0,4.0
20180425,SS,B,27,169,6,38,13,9,3,0,1,0.0,7,0,9,1.0,0.4,7.0,6.0
20180425,NC,T,27,129,1,36,9,6,3,0,0,0.0,6,0,2,0.2222222222222222,0.3,6.0,1.0
20180425,SK,B,30,157,3,38,12,8,2,0,2,0.5,8,1,6,0.6,0.35714285714285715,7.2,1.8
20180425,OB,T,29,189,6,40,12,5,4,0,3,0.0,9,0,6,0.6206896551724138,0.32142857142857145,8.379310344827587,5.586206896551724
20180425,LG,B,27,143,3,32,6,4,2,0,0,0.0,6,0,1,0.1111111111111111,0.23076923076923078,6.0,3.0
20180425,WO,T,24,126,1,31,9,7,2,0,0,0.0,7,0,1,0.125,0.375,7.875000000000001,1.125
20180426,HT,B,27,126,3,34,7,6,1,0,0,0.0,9,1,3,0.3333333333333333,0.28,9.0,3.0
20180426,HH,T,27,143,3,36,10,10,0,0,0,0.0,1,0,1,0.1111111111111111,0.2857142857142857,1.0,3.0
20180426,KT,B,27,108,3,29,4,2,1,0,1,0.0,9,0,2,0.2222222222222222,0.15789473684210525,9.0,2.0
20180426,LT,T,24,136,8,27,7,5,2,0,0,0.0,7,1,5,0.625,0.3333333333333333,7.875000000000001,5.625
20180426,SS,B,27,142,4,34,9,8,1,0,0,1.0,5,0,4,0.4444444444444444,0.2903225806451613,5.0,2.0
20180426,NC,T,27,154,4,34,8,5,3,0,0,0.5,8,0,2,0.2222222222222222,0.3076923076923077,8.0,4.0
20180426,SK,B,27,151,3,36,10,9,1,0,0,1.0,9,0,4,0.4444444444444444,0.37037037037037035,9.0,3.0
20180426,OB,T,24,161,8,30,8,4,2,0,2,0.0,8,0,5,0.625,0.3,9.0,9.0
20180426,LG,B,27,141,7,28,3,1,2,0,0,0.0,7,0,0,0.0,0.14285714285714285,7.0,7.0
20180426,WO,T,24,156,7,41,17,11,5,0,1,0.0,7,1,11,1.375,0.48484848484848486,7.875000000000001,7.875000000000001
20180427,LT,B,27,151,0,38,12,11,0,0,1,0.0,6,1,3,0.3333333333333333,0.3548387096774194,6.0,0.0
20180427,HH,T,24,145,5,32,9,8,1,0,0,0.0,8,0,5,0.625,0.36,9.0,4.5
20180427,KT,B,27,151,4,39,15,11,3,0,1,1.0,6,0,8,0.8888888888888888,0.4375,6.0,4.0
20180427,HT,T,27,147,3,33,6,2,1,1,2,0.5,7,1,3,0.3333333333333333,0.16666666666666666,7.0,3.0
20180427,NC,B,27,172,6,33,9,7,1,0,1,1.0,11,1,4,0.4444444444444444,0.34782608695652173,11.0,4.0
20180427,OB,T,27,161,5,32,6,6,0,0,0,1.0,10,0,2,0.2222222222222222,0.2727272727272727,10.0,4.0
20180427,WO,B,27,131,7,32,10,4,2,1,3,1.0,6,0,8,0.8888888888888888,0.28,6.0,3.0
20180427,SK,T,27,185,3,36,10,7,3,0,0,0.0,9,0,3,0.3333333333333333,0.35714285714285715,9.0,2.0
20180427,LG,B,27,147,5,34,7,7,0,0,0,0.0,5,1,2,0.2222222222222222,0.2413793103448276,5.0,5.0
20180427,SS,T,24,174,3,37,15,10,3,1,1,0.75,7,1,9,1.125,0.4666666666666667,7.875000000000001,2.25
20180428,LT,B,27,142,7,29,6,4,2,0,0,0.6666666666666666,9,0,4,0.4444444444444444,0.2857142857142857,9.0,5.0
20180428,HH,T,27,134,2,36,9,7,1,0,1,0.0,7,0,1,0.1111111111111111,0.2857142857142857,7.0,2.0
20180428,KT,B,27,116,2,35,10,9,0,0,1,0.0,4,1,1,0.1111111111111111,0.2903225806451613,4.0,1.0
20180428,HT,T,24,148,3,37,13,7,4,0,2,1.0,8,1,9,1.125,0.4074074074074074,9.0,3.375
20180428,NC,B,27,138,2,34,7,7,0,0,0,0.0,5,0,1,0.1111111111111111,0.2413793103448276,5.0,2.0
20180428,OB,T,24,122,2,33,10,8,2,0,0,0.0,4,1,5,0.625,0.3333333333333333,4.5,1.125
20180428,WO,B,27,165,2,38,11,10,1,0,0,0.5,11,3,3,0.3333333333333333,0.4074074074074074,11.0,2.0
20180428,SK,T,27,126,3,34,8,5,2,1,0,0.6666666666666666,6,0,2,0.2222222222222222,0.27586206896551724,6.0,1.0
20180428,LG,B,27,171,8,34,8,6,0,1,1,0.0,8,0,3,0.3333333333333333,0.28,8.0,8.0
20180428,SS,T,24,151,7,31,9,9,0,0,0,1.0,8,1,5,0.625,0.391304347826087,9.0,6.75
20180429,LT,B,27,174,4,37,12,9,2,0,1,0.0,7,0,3,0.3333333333333333,0.3793103448275862,7.0,4.0
20180429,HH,T,24,129,6,31,7,4,2,0,1,0.0,7,0,4,0.5,0.25,7.875000000000001,5.625
20180429,KT,B,27,153,4,34,7,5,2,0,0,0.0,9,0,3,0.3333333333333333,0.28,9.0,4.0
20180429,HT,T,24,129,0,33,9,2,4,0,3,0.0,6,0,3,0.375,0.25,6.75,0.0
20180429,NC,B,27,154,2,39,12,8,1,0,3,0.0,3,2,7,0.7777777777777778,0.2727272727272727,3.0,2.0
20180429,OB,T,27,126,3,32,6,3,3,0,0,0.0,3,0,1,0.1111111111111111,0.20689655172413793,3.0,3.0
20180429,WO,B,27,189,8,35,10,7,2,0,1,0.5,7,2,4,0.4444444444444444,0.3333333333333333,7.0,7.0
20180429,SK,T,24,171,5,38,17,10,6,1,0,0.0,8,1,7,0.875,0.5483870967741935,9.0,3.375
20180429,LG,B,27,174,0,43,18,14,2,0,2,0.0,11,0,8,0.8888888888888888,0.5333333333333333,11.0,0.0
20180429,SS,T,27,177,3,39,15,8,6,0,1,1.0,8,0,6,0.6666666666666666,0.45161290322580644,8.0,2.0
20180501,LT,B,27,123,4,28,7,5,2,0,0,0.5,5,0,0,0.0,0.30434782608695654,5.0,3.0
20180501,HT,T,24,136,4,35,13,9,3,1,0,0.0,5,0,4,0.5,0.43333333333333335,5.625,3.375
20180501,OB,B,27,127,1,34,7,4,2,0,1,0.0,6,1,2,0.2222222222222222,0.2222222222222222,6.0,1.0
20180501,KT,T,24,139,2,33,9,5,2,0,2,0.0,8,0,4,0.5,0.30434782608695654,9.0,2.25
20180501,HH,B,27,164,4,35,9,7,1,0,1,0.0,7,0,4,0.4444444444444444,0.2857142857142857,7.0,3.0
20180501,LG,T,24,141,5,34,11,7,0,1,3,0.0,6,1,5,0.625,0.32,6.75,4.5
20180501,SS,B,27,185,5,43,17,9,5,1,2,0.5,4,1,12,1.3333333333333333,0.40540540540540543,4.0,5.0
20180501,SK,T,27,125,0,34,8,6,1,0,1,0.0,10,0,3,0.3333333333333333,0.30434782608695654,10.0,0.0
20180501,NC,B,27,180,5,42,17,10,3,1,3,1.0,9,4,13,1.4444444444444444,0.45161290322580644,9.0,3.0
20180501,WO,T,27,178,10,33,9,7,1,0,1,0.0,9,1,4,0.4444444444444444,0.34782608695652173,9.0,10.0
20180502,LT,B,27,199,8,45,17,13,3,0,1,1.0,7,2,8,0.8888888888888888,0.43243243243243246,7.0,8.0
20180502,HT,T,27,141,3,37,12,9,1,0,2,0.0,7,0,6,0.6666666666666666,0.35714285714285715,7.0,3.0
20180502,HH,B,27,127,0,33,7,6,0,0,1,0.0,7,0,3,0.3333333333333333,0.24,7.0,0.0
20180502,LG,T,25,138,2,34,9,5,3,0,1,1.0,11,1,4,0.48,0.36363636363636365,11.88,2.16
20180502,SS,B,27,160,5,39,14,10,2,0,2,1.0,11,1,7,0.7777777777777778,0.4444444444444444,11.0,4.0
20180502,SK,T,27,180,8,37,11,7,2,1,1,0.0,11,0,4,0.4444444444444444,0.4,11.0,7.0
20180502,NC,B,27,172,5,40,14,10,3,0,1,0.0,6,1,8,0.8888888888888888,0.38235294117647056,6.0,4.0
20180502,WO,T,24,177,4,40,17,8,3,0,6,0.0,3,0,13,1.625,0.3548387096774194,3.375,3.375
20180503,LT,B,27,138,2,36,9,8,0,0,1,1.0,9,0,3,0.3333333333333333,0.3076923076923077,9.0,2.0
20180503,HT,T,25,141,5,34,10,8,1,0,1,1.0,7,0,3,0.36,0.34615384615384615,7.5600000000000005,5.4
20180503,OB,B,33,216,13,36,8,7,1,0,0,0.0,10,1,3,0.2727272727272727,0.2857142857142857,8.181818181818182,8.181818181818182
20180503,KT,T,33,202,3,44,12,9,1,0,2,0.0,9,0,2,0.18181818181818182,0.30303030303030304,7.363636363636363,2.4545454545454546
20180503,HH,B,27,141,3,34,10,7,1,0,2,1.0,8,0,3,0.3333333333333333,0.3333333333333333,8.0,2.0
20180503,LG,T,24,123,5,31,11,8,2,0,1,0.0,3,0,7,0.875,0.35714285714285715,3.375,3.375
20180503,SS,B,27,122,0,32,5,3,1,0,1,0.0,13,1,4,0.4444444444444444,0.2222222222222222,13.0,0.0
20180503,SK,T,24,163,8,30,9,5,3,0,1,0.6666666666666666,5,1,7,0.875,0.32,5.625,7.875000000000001
20180503,NC,B,27,202,7,39,14,9,4,0,1,0.6666666666666666,10,0,13,1.4444444444444444,0.4482758620689655,10.0,6.0
20180503,WO,T,27,174,6,39,13,8,4,0,1,0.0,8,2,9,1.0,0.4,8.0,6.0
20180504,SS,B,27,166,7,37,13,7,4,0,2,1.0,3,0,8,0.8888888888888888,0.3333333333333333,3.0,6.0
20180504,HH,T,27,185,3,37,11,6,4,0,1,1.0,5,0,4,0.4444444444444444,0.3225806451612903,5.0,3.0
20180504,SK,B,27,129,4,33,9,8,0,0,1,1.0,7,0,4,0.4444444444444444,0.32,7.0,3.0
20180504,LT,T,24,157,6,32,10,7,3,0,0,0.0,5,1,3,0.375,0.35714285714285715,5.625,4.5
20180504,HT,B,27,187,4,41,14,6,3,2,3,1.0,10,1,6,0.6666666666666666,0.39285714285714285,10.0,4.0
20180504,NC,T,27,150,3,37,11,7,2,1,1,1.0,5,0,5,0.5555555555555556,0.3125,5.0,2.0
20180504,LG,B,27,168,3,40,14,4,7,1,2,0.0,5,0,11,1.2222222222222223,0.36363636363636365,5.0,3.0
20180504,OB,T,27,160,3,38,12,6,5,1,0,0.0,7,0,8,0.8888888888888888,0.3870967741935484,7.0,3.0
20180504,KT,B,27,187,2,41,15,8,3,0,4,1.0,7,1,11,1.2222222222222223,0.36666666666666664,7.0,2.0
20180504,WO,T,27,138,2,33,9,8,0,0,1,0.0,11,0,1,0.1111111111111111,0.38095238095238093,11.0,2.0
20180505,SS,B,27,118,1,35,9,7,2,0,0,0.0,9,0,3,0.3333333333333333,0.34615384615384615,9.0,1.0
20180505,HH,T,24,163,5,33,10,4,4,0,2,0.5,7,0,8,1.0,0.3333333333333333,7.875000000000001,5.625
20180505,SK,B,27,156,9,32,8,6,2,0,0,1.0,3,0,8,0.8888888888888888,0.27586206896551724,3.0,7.0
20180505,LT,T,27,133,3,31,5,3,2,0,0,0.0,14,0,1,0.1111111111111111,0.29411764705882354,14.0,2.0
20180505,HT,B,27,180,5,35,8,6,1,0,1,0.0,5,0,4,0.4444444444444444,0.2413793103448276,5.0,5.0
20180505,NC,T,24,164,5,37,18,13,3,1,1,0.0,6,1,12,1.5,0.5483870967741935,6.75,3.375
20180505,LG,B,27,165,2,36,11,8,2,0,1,0.5,6,1,3,0.3333333333333333,0.3448275862068966,6.0,2.0
20180505,OB,T,27,132,4,29,5,5,0,0,0,0.0,7,0,0,0.0,0.22727272727272727,7.0,4.0
20180505,KT,B,27,159,2,42,15,10,3,1,1,0.0,8,1,8,0.8888888888888888,0.42424242424242425,8.0,1.0
20180505,WO,T,27,131,3,31,8,8,0,0,0,0.0,10,1,1,0.1111111111111111,0.38095238095238093,10.0,3.0
20180506,HT,B,27,128,3,33,6,2,2,0,2,0.0,10,1,3,0.3333333333333333,0.19047619047619047,10.0,3.0
20180506,NC,T,24,155,5,39,19,15,2,0,2,1.0,2,0,11,1.375,0.4857142857142857,2.25,5.625
20180506,LG,B,27,162,4,46,20,13,4,1,2,0.0,6,0,13,1.4444444444444444,0.46153846153846156,6.0,3.0
20180506,OB,T,27,148,3,34,7,2,3,0,2,0.0,11,1,5,0.5555555555555556,0.23809523809523808,11.0,3.0
20180508,WO,B,27,177,1,41,15,10,3,0,2,0.0,8,1,6,0.6666666666666666,0.41935483870967744,8.0,1.0
20180508,HH,T,27,204,7,42,15,11,3,0,1,1.0,14,1,7,0.7777777777777778,0.5,14.0,6.0
20180508,LG,B,27,108,1,36,11,8,3,0,0,0.0,8,0,3,0.3333333333333333,0.39285714285714285,8.0,0.0
20180508,LT,T,27,145,3,33,7,3,4,0,0,1.0,10,0,2,0.2222222222222222,0.2916666666666667,10.0,2.0
20180508,HT,B,27,137,2,31,6,5,1,0,0,0.0,8,0,0,0.0,0.2608695652173913,8.0,2.0
20180508,OB,T,24,148,7,34,13,8,2,0,3,1.0,4,1,10,1.25,0.3448275862068966,4.5,5.625
20180508,NC,B,27,130,0,32,6,4,2,0,0,1.0,11,1,0,0.0,0.2857142857142857,11.0,0.0
20180508,SK,T,24,144,5,33,9,5,2,0,2,0.0,8,2,9,1.125,0.30434782608695654,9.0,5.625
20180508,KT,B,27,176,9,34,14,10,2,1,1,0.5714285714285714,6,2,6,0.6666666666666666,0.4482758620689655,6.0,6.0
20180508,SS,T,27,170,8,31,7,3,4,0,0,0.0,10,0,4,0.4444444444444444,0.3181818181818182,10.0,7.0
20180509,WO,B,27,126,4,33,7,4,1,0,2,0.0,5,0,4,0.4444444444444444,0.19230769230769232,5.0,3.0
20180509,HH,T,27,154,3,33,8,7,1,0,0,0.0,9,1,1,0.1111111111111111,0.3333333333333333,9.0,3.0
20180509,LG,B,27,135,0,37,11,8,3,0,0,0.0,8,0,2,0.2222222222222222,0.3793103448275862,8.0,0.0
20180509,LT,T,24,117,1,29,5,4,1,0,0,0.0,7,1,3,0.375,0.22727272727272727,7.875000000000001,1.125
20180509,HT,B,27,187,6,42,16,10,5,1,0,0.0,5,4,12,1.3333333333333333,0.42105263157894735,5.0,5.0
20180509,OB,T,27,164,8,33,8,8,0,0,0,0.0,7,2,7,0.7777777777777778,0.3076923076923077,7.0,8.0
20180509,NC,B,27,146,3,36,10,10,0,0,0,0.0,6,3,6,0.6666666666666666,0.3333333333333333,6.0,3.0
20180509,SK,T,27,143,3,34,7,4,2,0,1,0.0,9,0,5,0.5555555555555556,0.25,9.0,3.0
20180509,KT,B,27,170,4,40,17,13,3,0,1,1.0,4,0,5,0.5555555555555556,0.45714285714285713,4.0,2.0
20180509,SS,T,27,174,5,39,13,6,7,0,0,0.0,10,1,4,0.4444444444444444,0.43333333333333335,10.0,4.0
20180510,WO,B,27,154,3,36,10,8,1,1,0,0.0,8,0,2,0.2222222222222222,0.35714285714285715,8.0,3.0
20180510,HH,T,27,140,1,35,9,8,0,0,1,1.0,8,1,1,0.1111111111111111,0.3076923076923077,8.0,1.0
20180510,LG,B,27,139,7,31,7,3,3,0,1,1.0,5,0,7,0.7777777777777778,0.24,5.0,5.0
20180510,LT,T,27,133,5,33,8,7,1,0,0,0.0,8,0,1,0.1111111111111111,0.2962962962962963,8.0,2.0
20180510,HT,B,33,193,5,49,17,15,1,0,1,1.0,8,0,5,0.45454545454545453,0.4,6.545454545454546,4.090909090909091
20180510,OB,T,32,174,4,44,13,10,1,1,1,1.0,7,0,6,0.5625,0.3333333333333333,5.90625,3.375
20180510,NC,B,27,171,5,39,11,6,1,1,3,0.0,6,2,5,0.5555555555555556,0.26666666666666666,6.0,5.0
20180510,SK,T,27,118,2,31,5,4,1,0,0,0.0,10,0,2,0.2222222222222222,0.22727272727272727,10.0,1.0
20180510,KT,B,33,171,3,43,11,5,5,1,0,0.0,3,1,4,0.36363636363636365,0.275,2.4545454545454546,1.6363636363636365
20180510,SS,T,32,186,7,39,10,6,3,1,0,1.0,8,1,4,0.375,0.3225806451612903,6.75,5.90625
20180511,SS,B,27,138,3,32,7,3,3,0,1,0.0,7,0,3,0.3333333333333333,0.25,7.0,3.0
20180511,HT,T,24,146,3,36,13,8,2,0,3,0.0,1,0,8,1.0,0.30303030303030304,1.125,2.25
20180511,LT,B,27,137,2,32,6,5,0,0,1,1.0,9,0,0,0.0,0.22727272727272727,9.0,2.0
20180511,KT,T,24,125,3,31,10,7,2,0,1,0.0,8,0,6,0.75,0.391304347826087,9.0,2.25
20180511,SK,B,27,167,4,41,17,11,4,0,2,0.0,3,1,13,1.4444444444444444,0.40540540540540543,3.0,3.0
20180511,LG,T,27,151,1,42,16,14,0,0,2,0.0,7,2,8,0.8888888888888888,0.42424242424242425,7.0,1.0
20180511,HH,B,33,169,5,38,7,3,2,0,2,0.0,9,0,4,0.36363636363636365,0.18518518518518517,7.363636363636363,3.272727272727273
20180511,NC,T,33,170,3,41,9,7,1,0,1,0.0,9,0,2,0.18181818181818182,0.25806451612903225,7.363636363636363,2.4545454545454546
20180511,OB,B,27,147,3,39,11,9,1,0,1,1.0,6,0,9,1.0,0.3125,6.0,3.0
20180511,WO,T,27,161,5,37,10,7,2,0,1,0.0,10,0,3,0.3333333333333333,0.34615384615384615,10.0,5.0
20180513,SS,B,27,179,5,36,11,6,2,0,3,0.6666666666666666,10,1,8,0.8888888888888888,0.34782608695652173,10.0,5.0
20180513,HT,T,27,193,7,37,11,9,2,0,0,0.5,6,0,6,0.6666666666666666,0.34375,6.0,5.0
20180513,LT,B,27,145,4,28,4,2,1,0,1,0.0,10,0,1,0.1111111111111111,0.17647058823529413,10.0,4.0
20180513,KT,T,24,144,2,32,11,6,5,0,0,0.0,9,0,3,0.375,0.4782608695652174,10.125,1.125
20180513,SK,B,27,114,1,32,5,5,0,0,0,1.0,8,1,0,0.0,0.20833333333333334,8.0,1.0
20180513,LG,T,24,163,6,38,15,9,4,0,2,0.0,5,1,10,1.25,0.41935483870967744,5.625,6.75
20180513,HH,B,27,126,0,32,5,3,2,0,0,0.0,10,1,0,0.0,0.22727272727272727,10.0,0.0
20180513,NC,T,24,132,0,35,11,11,0,0,0,1.0,8,1,4,0.5,0.4074074074074074,9.0,0.0
20180513,OB,B,27,156,5,32,6,1,3,0,2,0.5,10,0,2,0.2222222222222222,0.2,10.0,5.0
20180513,WO,T,27,116,2,29,5,3,2,0,0,0.0,6,0,1,0.1111111111111111,0.21739130434782608,6.0,2.0
20180515,WO,B,27,122,4,30,4,4,0,0,0,0.0,9,0,2,0.2222222222222222,0.19047619047619047,9.0,4.0
20180515,HT,T,27,139,3,30,7,4,2,0,1,0.0,11,0,1,0.1111111111111111,0.3333333333333333,11.0,3.0
20180515,HH,B,27,156,2,34,8,7,0,0,1,1.0,12,0,3,0.3333333333333333,0.3333333333333333,12.0,2.0
20180515,KT,T,27,153,3,33,8,7,1,0,0,0.0,7,0,0,0.0,0.3076923076923077,7.0,3.0
20180515,SS,B,27,186,4,39,13,10,3,0,0,1.0,8,0,2,0.2222222222222222,0.41935483870967744,8.0,4.0
20180515,LG,T,24,122,2,31,9,6,2,0,1,0.0,5,1,4,0.5,0.32,5.625,2.25
20180515,NC,B,30,200,5,37,10,7,3,0,0,0.0,9,3,4,0.4,0.3448275862068966,8.1,3.6
20180515,LT,T,30,153,3,39,11,8,3,0,0,1.0,10,0,3,0.3,0.3793103448275862,9.0,1.8
20180515,OB,B,27,149,7,32,7,5,1,0,1,0.0,9,1,4,0.4444444444444444,0.2727272727272727,9.0,7.0
20180515,SK,T,26,174,3,37,12,8,2,0,2,0.0,9,1,6,0.6923076923076924,0.38461538461538464,9.346153846153847,3.1153846153846154
20180516,WO,B,27,157,3,39,13,10,2,1,0,0.0,8,0,7,0.7777777777777778,0.41935483870967744,8.0,3.0
20180516,HT,T,24,158,9,31,9,6,2,0,1,1.0,6,0,8,1.0,0.3333333333333333,6.75,7.875000000000001
20180516,HH,B,27,189,7,34,9,5,3,0,1,0.0,8,0,4,0.4444444444444444,0.32,8.0,7.0
20180516,KT,T,24,126,5,27,4,1,2,0,1,0.0,7,0,4,0.5,0.15,7.875000000000001,4.5
20180516,SS,B,27,159,5,39,16,13,3,0,0,1.0,5,2,5,0.5555555555555556,0.43243243243243246,5.0,2.0
20180516,LG,T,27,188,7,37,11,10,1,0,0,1.0,7,0,7,0.7777777777777778,0.3548387096774194,7.0,6.0
20180516,OB,B,27,147,4,33,6,3,1,0,2,0.0,10,1,3,0.3333333333333333,0.19047619047619047,10.0,4.0
20180516,SK,T,24,126,0,31,8,6,0,1,1,0.0,9,3,5,0.625,0.3333333333333333,10.125,0.0
20180517,WO,B,27,137,2,32,6,4,1,0,1,0.0,8,3,2,0.2222222222222222,0.21739130434782608,8.0,2.0
20180517,HT,T,24,130,0,35,12,8,1,0,3,1.0,7,0,8,1.0,0.36,7.875000000000001,0.0
20180517,HH,B,27,139,2,37,11,8,1,0,2,0.0,6,1,3,0.3333333333333333,0.3103448275862069,6.0,1.0
20180517,KT,T,24,121,4,31,10,8,2,0,0,0.0,5,1,3,0.375,0.35714285714285715,5.625,1.125
20180517,SS,B,27,140,5,38,16,9,4,1,2,0.0,6,1,8,0.8888888888888888,0.4666666666666667,6.0,2.0
20180517,LG,T,27,121,4,31,5,3,0,0,2,1.0,8,0,5,0.5555555555555556,0.14285714285714285,8.0,4.0
20180517,NC,B,27,157,4,36,11,7,4,0,0,0.0,10,1,7,0.7777777777777778,0.4230769230769231,10.0,4.0
20180517,LT,T,27,179,9,31,6,5,1,0,0,0.0,12,1,0,0.0,0.3157894736842105,12.0,8.0
20180518,LG,B,27,150,3,32,10,9,0,0,1,0.0,4,1,3,0.3333333333333333,0.3333333333333333,4.0,3.0
20180518,HH,T,27,150,4,34,9,7,1,1,0,0.6666666666666666,11,0,2,0.2222222222222222,0.391304347826087,11.0,3.0
20180518,KT,B,27,155,7,36,11,8,3,0,0,0.0,2,1,6,0.6666666666666666,0.3055555555555556,2.0,5.0
20180518,NC,T,27,159,8,30,4,4,0,0,0,0.0,6,1,1,0.1111111111111111,0.16666666666666666,6.0,8.0
20180518,LT,B,27,173,8,35,10,7,1,2,0,1.0,6,1,7,0.7777777777777778,0.3225806451612903,6.0,6.0
20180518,OB,T,27,128,1,31,5,4,0,0,1,0.0,7,0,1,0.1111111111111111,0.17391304347826086,7.0,1.0
20180518,HT,B,27,149,5,31,5,4,1,0,0,1.0,8,0,1,0.1111111111111111,0.20833333333333334,8.0,4.0
20180518,SK,T,24,123,3,33,10,5,4,0,1,1.0,2,0,5,0.625,0.3,2.25,3.375
20180518,WO,B,27,145,4,37,13,11,2,0,0,0.0,5,0,4,0.4444444444444444,0.40625,5.0,3.0
20180518,SS,T,27,137,3,29,3,3,0,0,0,0.0,9,1,0,0.0,0.15,9.0,3.0
20180519,LG,B,27,119,3,31,6,4,2,0,0,0.0,6,0,2,0.2222222222222222,0.24,6.0,2.0
20180519,HH,T,27,137,5,30,6,5,1,0,0,0.0,3,0,1,0.1111111111111111,0.2222222222222222,3.0,5.0
