GDAY_DS,P_ID,TB_SC,INN2,BF,PA-AB,AB,HIT,H2,H3,HR,SB_SR,KK,WP,ER,ERA
2018-08-05,73750,B,10,62,0,18,9,3,0,2,0.0,5,0,5,1.5
2018-08-05,73801,B,8,35,1,7,0,0,0,0,0.0,2,0,0,0.0
2018-08-05,74857,B,3,14,1,4,1,0,0,1,0.0,1,0,2,2.0
2018-08-05,75867,T,3,12,0,3,1,0,0,0,0.0,0,0,0,0.0
2018-08-05,76118,T,1,14,0,2,1,0,0,0,1.0,0,0,0,0.0
2018-08-05,79358,T,3,21,1,4,1,0,0,0,0.0,1,0,1,1.0
2018-08-05,60634,B,11,53,0,11,0,0,0,0,0.0,3,0,0,0.0
2018-08-05,62648,B,6,24,2,6,3,0,0,0,0.0,0,0,1,0.5
2018-08-05,65543,T,20,100,2,27,9,3,0,2,1.0,5,1,5,0.75
2018-08-05,67266,T,2,16,1,5,3,0,0,0,1.0,1,0,1,1.5
2018-08-05,67645,B,7,47,3,11,4,1,0,1,0.0,2,0,2,0.8571428571428571
2018-08-05,73248,T,2,9,2,1,0,0,0,0,0.0,0,0,0,0.0
2018-08-05,75620,B,3,26,0,5,1,0,0,0,0.0,0,0,0,0.0
2018-08-05,60140,B,3,7,0,2,0,0,0,0,0.0,0,0,0,0.0
2018-08-05,60841,T,18,87,1,23,5,1,0,1,0.0,4,0,1,0.16666666666666666
2018-08-05,61101,B,12,88,3,20,11,2,0,0,0.0,4,0,5,1.25
2018-08-05,62056,T,0,5,0,2,2,1,0,0,0.0,0,0,1,0.0
2018-08-05,63145,B,2,23,1,4,2,1,0,0,1.0,1,0,2,3.0
2018-08-05,67119,B,5,37,1,7,3,1,0,0,0.0,0,0,1,0.6
2018-08-05,75138,T,4,16,0,4,0,0,0,0,0.0,2,0,0,0.0
2018-08-05,76650,B,4,10,0,4,0,0,0,0,0.0,0,0,0,0.0
2018-08-05,78148,B,1,19,0,5,4,0,0,0,0.0,0,0,4,12.0
2018-08-05,79847,T,5,19,0,6,2,1,0,0,0.0,0,0,1,0.6
2018-08-05,60146,T,3,14,0,4,1,1,0,0,0.0,1,0,0,0.0
2018-08-05,60559,B,6,30,1,7,1,0,0,0,0.0,3,0,0,0.0
2018-08-05,68435,T,18,111,1,24,8,0,0,1,1.0,4,0,2,0.3333333333333333
2018-08-05,72523,B,2,9,0,3,1,0,0,1,0.0,1,0,1,1.5
2018-08-05,73211,B,4,26,0,6,2,0,0,0,0.0,1,0,0,0.0
2018-08-05,77591,B,12,86,5,16,6,0,0,1,1.0,3,0,5,1.25
2018-08-05,77927,T,3,9,0,3,0,0,0,0,0.0,1,0,0,0.0
2018-08-05,79293,B,3,19,0,5,2,1,0,1,0.0,0,0,2,2.0
2018-08-05,79440,T,3,18,1,4,1,0,0,0,0.0,2,0,0,0.0
2018-08-05,64017,B,3,20,1,4,2,0,0,0,0.0,0,0,1,1.0
2018-08-05,65058,B,3,21,2,5,3,1,0,0,0.0,0,0,2,2.0
2018-08-05,65060,B,3,19,1,6,3,1,0,1,0.0,1,0,3,3.0
2018-08-05,66047,B,7,66,4,13,6,3,0,1,1.0,2,1,9,3.8571428571428568
2018-08-05,67066,B,5,37,4,7,3,1,0,0,0.0,0,0,3,1.7999999999999998
2018-08-05,67313,T,25,106,1,31,8,1,0,0,0.0,6,0,2,0.24
2018-08-05,68341,T,2,17,2,2,0,0,0,0,0.0,2,0,0,0.0
2018-08-05,75149,B,3,20,1,3,0,0,0,0,0.0,1,0,0,0.0
2018-08-05,78248,B,3,18,0,6,3,0,0,1,0.0,1,0,2,2.0
2018-08-07,60757,T,1,13,3,0,0,0,0,0,0.0,0,0,0,0.0
2018-08-07,63248,B,3,21,2,2,0,0,0,0,0.0,1,0,0,0.0
2018-08-07,66741,T,1,7,1,1,0,0,0,0,0.0,0,1,1,3.0
2018-08-07,67266,B,3,9,0,3,0,0,0,0,0.0,1,0,0,0.0
2018-08-07,67703,T,2,10,0,2,0,0,0,0,0.0,1,0,0,0.0
2018-08-07,67762,T,5,45,3,6,1,0,0,0,0.0,3,0,0,0.0
2018-08-07,68748,T,15,100,6,20,7,1,0,1,1.0,3,0,5,1.0
2018-08-07,73248,B,3,13,1,3,0,0,0,0,0.0,0,0,0,0.0
2018-08-07,76329,B,0,7,1,0,0,0,0,0,0.0,0,0,0,0.0
2018-08-07,77263,B,2,12,0,3,1,0,0,0,1.0,0,0,0,0.0
2018-08-07,79229,B,16,97,4,21,6,3,0,1,0.0,4,0,4,0.75
2018-08-07,61643,T,3,29,0,8,5,1,0,2,0.0,0,0,4,4.0
2018-08-07,62363,B,14,115,5,19,6,0,0,0,0.6666666666666666,2,0,1,0.21428571428571427
2018-08-07,66643,T,18,104,0,27,11,4,0,1,0.0,7,0,3,0.5
2018-08-07,67603,B,4,11,0,4,0,0,0,0,0.0,0,0,0,0.0
2018-08-07,67828,B,3,8,0,3,0,0,0,0,0.0,1,0,0,0.0
2018-08-07,68639,T,2,9,0,3,1,0,0,0,0.0,1,0,0,0.0
2018-08-07,74359,B,3,10,0,3,1,0,0,0,0.0,1,0,0,0.0
2018-08-07,75342,B,3,9,0,3,0,0,0,0,0.0,1,0,0,0.0
2018-08-07,76350,T,1,21,2,2,2,0,0,0,1.0,0,0,2,6.0
2018-08-07,62929,B,1,17,2,3,2,0,0,0,0.0,1,1,4,12.0
2018-08-07,63950,B,2,18,0,5,3,1,0,2,0.0,1,0,2,3.0
2018-08-07,64001,T,15,95,2,25,12,2,0,2,0.0,4,0,8,1.6
2018-08-07,65060,T,4,12,0,4,0,0,0,0,0.0,1,0,0,0.0
2018-08-07,65062,T,3,8,0,3,0,0,0,0,0.0,1,0,0,0.0
2018-08-07,66920,B,18,92,0,22,4,2,0,1,0.0,4,0,3,0.5
2018-08-07,67066,T,5,33,1,8,2,1,0,0,0.0,2,0,0,0.0
2018-08-07,75867,B,3,25,1,4,2,0,0,2,0.0,1,0,2,2.0
2018-08-07,76118,B,2,12,0,3,1,0,0,1,0.0,1,0,1,1.5
2018-08-07,79358,B,1,6,0,1,0,0,0,0,0.0,1,0,0,0.0
2018-08-07,60140,T,2,5,0,3,1,0,0,0,0.0,0,0,0,0.0
2018-08-07,62528,B,15,92,3,20,5,1,0,1,0.0,7,0,2,0.4
2018-08-07,62698,T,18,106,2,25,7,2,1,2,1.0,8,0,4,0.6666666666666666
2018-08-07,63543,B,4,20,0,4,0,0,0,0,0.0,3,0,0,0.0
2018-08-07,67119,T,1,5,0,2,1,0,0,0,0.0,0,0,0,0.0
2018-08-07,72523,B,0,4,0,1,1,1,0,0,0.0,0,0,0,0.0
2018-08-07,75321,B,3,16,1,3,0,0,0,0,0.0,1,0,0,0.0
2018-08-07,76650,T,3,18,0,3,0,0,0,0,0.0,1,0,0,0.0
2018-08-07,79293,B,2,8,0,2,0,0,0,0,0.0,1,0,0,0.0
2018-08-07,79545,B,3,25,1,4,1,1,0,0,0.0,0,0,1,1.0
2018-08-07,61411,T,5,29,2,5,1,0,0,0,0.0,1,0,1,0.6
2018-08-07,62056,B,3,33,0,5,2,1,0,0,0.0,2,0,1,1.0
2018-08-07,64805,B,3,29,2,4,1,0,0,0,0.0,1,1,0,0.0
2018-08-07,66451,T,4,24,0,5,1,0,0,0,0.0,2,1,0,0.0
2018-08-07,68815,B,9,82,3,18,10,1,0,2,0.0,1,0,3,1.0
2018-08-07,71845,B,6,31,1,7,1,0,0,0,0.0,0,0,0,0.0
2018-08-07,73117,T,6,27,0,7,1,1,0,0,0.0,2,0,0,0.0
2018-08-07,75250,B,3,11,1,2,0,0,0,0,0.0,0,0,0,0.0
2018-08-07,76858,B,3,21,1,4,2,0,0,0,0.0,2,0,0,0.0
2018-08-07,77446,T,4,60,4,7,3,0,0,0,0.0,2,0,3,2.25
2018-08-07,77927,T,3,11,0,3,0,0,0,0,0.0,0,0,0,0.0
2018-08-07,79440,T,5,36,1,8,3,1,0,1,0.0,2,0,4,2.4
2018-08-08,60768,T,3,9,0,3,0,0,0,0,0.0,1,0,0,0.0
2018-08-08,61214,B,2,20,1,3,1,0,0,1,0.0,1,1,2,3.0
2018-08-08,65064,B,3,21,0,3,0,0,0,0,0.0,2,1,0,0.0
2018-08-08,67703,T,3,11,0,3,0,0,0,0,0.0,1,0,0,0.0
2018-08-08,68240,B,21,96,4,28,9,1,0,0,0.0,2,0,5,0.7142857142857143
2018-08-08,68794,T,6,31,0,7,1,0,0,1,0.0,1,0,1,0.5
2018-08-08,73738,T,9,47,0,13,4,1,0,0,0.0,2,0,0,0.0
2018-08-08,73801,T,3,5,0,3,0,0,0,0,0.0,0,0,0,0.0
2018-08-08,74857,T,3,19,0,4,2,1,0,0,0.0,0,0,0,0.0
2018-08-08,76329,B,1,10,1,1,0,0,0,0,0.0,0,0,0,0.0
2018-08-08,60634,T,4,23,0,5,2,0,0,0,0.0,0,1,0,0.0
2018-08-08,62648,T,1,19,1,4,3,2,0,0,0.0,0,0,4,12.0
2018-08-08,62754,T,17,99,3,21,6,0,0,1,0.0,4,0,1,0.1764705882352941
2018-08-08,65320,B,18,100,1,24,7,2,0,0,0.0,4,0,1,0.16666666666666666
2018-08-08,67603,B,3,25,2,3,1,0,0,0,0.0,1,1,0,0.0
2018-08-08,67828,B,3,16,2,4,2,0,0,0,0.0,0,0,0,0.0
2018-08-08,74359,B,6,28,4,4,0,0,0,0,0.0,1,0,0,0.0
2018-08-08,75342,B,0,18,2,2,2,0,0,0,0.0,0,0,4,0.0
2018-08-08,75620,T,7,39,3,9,4,1,0,0,0.0,1,0,0,0.0
2018-08-08,76430,B,0,6,1,0,0,0,0,0,0.0,0,0,0,0.0
2018-08-08,64017,T,3,13,0,5,2,0,0,0,0.0,1,0,0,0.0
2018-08-08,65056,T,3,10,1,3,0,0,0,0,0.0,0,0,0,0.0
2018-08-08,68953,B,21,103,5,23,4,0,0,1,0.0,6,1,3,0.42857142857142855
2018-08-08,75149,T,0,9,1,1,1,1,0,0,0.0,0,0,1,0.0
2018-08-08,75258,T,15,100,3,26,11,3,0,2,0.0,4,1,6,1.2
2018-08-08,76118,B,3,14,0,4,1,1,0,0,0.0,2,0,0,0.0
2018-08-08,78248,T,3,9,0,3,0,0,0,0,0.0,0,0,0,0.0
2018-08-08,79358,B,3,13,0,3,1,0,0,0,0.0,0,0,0,0.0
2018-08-08,60140,T,1,6,0,1,0,0,0,0,0.0,0,0,0,0.0
2018-08-08,60845,T,3,26,1,5,2,0,0,0,0.0,1,0,0,0.0
2018-08-08,63543,B,3,13,0,3,0,0,0,0,0.0,1,0,0,0.0
2018-08-08,65546,B,21,110,2,23,2,0,0,1,0.0,7,0,1,0.14285714285714285
2018-08-08,66145,T,15,85,4,18,4,0,0,0,0.0,2,0,2,0.4
2018-08-08,75321,B,3,12,0,3,0,0,0,0,0.0,0,0,0,0.0
2018-08-08,76650,T,2,10,0,2,0,0,0,0,0.0,1,0,0,0.0
2018-08-08,78148,T,3,10,0,3,0,0,0,0,0.0,0,0,0,0.0
2018-08-08,60146,T,3,34,2,6,3,0,0,0,0.0,1,0,3,3.0
2018-08-08,65856,B,21,90,1,23,3,0,0,0,0.0,7,0,0,0.0
2018-08-08,68415,T,15,101,3,22,9,2,0,2,1.0,1,0,3,0.6
2018-08-08,74630,T,3,37,4,5,2,2,0,0,0.0,2,0,5,5.0
2018-08-08,74838,B,3,14,0,3,0,0,0,0,0.0,2,0,0,0.0
2018-08-08,76858,B,3,12,0,3,0,0,0,0,0.0,1,0,0,0.0
2018-08-08,99445,T,3,19,1,3,0,0,0,0,0.0,1,0,0,0.0
2018-08-09,60559,T,3,14,0,3,0,0,0,0,0.0,1,0,0,0.0
2018-08-09,61643,B,3,10,0,3,0,0,0,0,0.0,0,0,0,0.0
2018-08-09,65618,B,3,14,1,3,0,0,0,0,0.0,1,0,0,0.0
2018-08-09,67640,B,3,24,1,6,4,1,0,1,0.0,1,0,3,3.0
2018-08-09,72535,T,3,11,0,3,1,0,0,0,0.0,1,0,0,0.0
2018-08-09,73211,T,21,94,3,25,5,1,0,1,0.0,4,0,4,0.5714285714285714
2018-08-09,76350,B,3,7,0,3,0,0,0,0,0.0,0,0,0,0.0
2018-08-09,95657,B,15,96,4,24,10,1,0,2,0.0,6,0,8,1.6
2018-08-09,61240,B,18,120,4,27,9,1,0,1,1.0,6,0,4,0.6666666666666666
2018-08-09,63248,T,3,12,0,3,0,0,0,0,0.0,2,0,0,0.0
2018-08-09,65056,B,3,15,0,4,1,0,0,0,0.0,1,0,0,0.0
2018-08-09,65058,B,6,42,2,7,2,0,0,0,0.0,2,0,0,0.0
2018-08-09,77211,T,21,99,5,23,3,1,0,0,0.0,4,0,2,0.2857142857142857
2018-08-09,77263,T,3,13,0,3,0,0,0,0,0.0,2,0,0,0.0
2018-08-09,62929,B,1,20,2,1,0,0,0,0,0.0,0,0,0,0.0
2018-08-09,63950,B,1,9,1,1,0,0,0,0,0.0,1,0,0,0.0
2018-08-09,64805,T,4,26,0,6,2,0,0,0,0.0,1,0,1,0.75
2018-08-09,65933,B,21,101,2,22,2,1,0,0,0.0,7,0,0,0.0
2018-08-09,71845,T,5,26,0,7,3,1,0,1,0.0,1,0,1,0.6
2018-08-09,75250,T,2,11,1,3,1,1,0,0,0.0,2,0,0,0.0
2018-08-09,75867,B,0,22,2,1,1,0,0,1,0.0,0,0,3,0.0
2018-08-09,77829,T,13,97,6,17,4,0,0,2,0.0,5,1,4,0.9230769230769231
2018-08-09,79358,B,2,7,0,2,0,0,0,0,0.0,0,0,0,0.0
2018-08-09,60140,B,1,11,0,3,2,1,0,0,0.0,0,0,2,6.0
2018-08-09,60845,B,2,7,0,2,0,0,0,0,1.0,2,0,0,0.0
2018-08-09,61411,T,3,23,0,7,4,0,0,1,0.0,1,0,2,2.0
2018-08-09,63145,B,15,81,2,19,4,0,1,0,1.0,4,0,1,0.2
2018-08-09,66451,T,3,11,0,3,0,0,0,0,0.0,1,0,0,0.0
2018-08-09,67119,B,5,31,2,6,2,0,1,0,0.0,1,0,1,0.6
2018-08-09,73117,T,6,17,0,6,1,0,0,0,0.0,1,0,0,0.0
2018-08-09,74454,T,9,64,2,13,6,1,0,1,0.0,1,0,4,1.3333333333333333
2018-08-09,77927,T,3,12,0,3,0,0,0,0,0.0,0,0,0,0.0
2018-08-09,78148,B,2,14,0,6,4,1,0,0,0.0,0,0,2,3.0
2018-08-09,79440,T,3,16,0,4,1,0,0,0,0.0,0,0,0,0.0
2018-08-09,79825,B,2,16,0,4,3,0,0,0,0.0,0,0,1,1.5
2018-08-09,61456,T,3,23,1,4,1,0,0,0,0.0,2,0,0,0.0
2018-08-09,62937,T,21,98,1,26,8,1,0,1,0.0,2,0,3,0.42857142857142855
2018-08-09,64350,T,3,24,0,7,4,0,0,0,0.0,0,0,1,1.0
2018-08-09,65769,B,12,76,1,19,7,1,0,1,0.0,4,1,3,0.75
2018-08-09,68703,B,9,72,2,21,12,2,0,0,0.0,0,0,8,2.6666666666666665
2018-08-09,74748,B,6,42,0,11,6,3,0,0,1.0,0,0,5,2.5
2018-08-10,64017,B,3,12,0,3,1,0,0,0,0.0,0,0,0,0.0
2018-08-10,64255,T,2,14,0,3,1,0,0,0,0.0,0,0,0,0.0
2018-08-10,65064,T,7,32,0,7,0,0,0,0,1.0,1,0,0,0.0
2018-08-10,65331,B,24,108,0,32,8,1,0,0,0.0,5,0,1,0.125
2018-08-10,66291,T,12,73,2,17,7,0,0,0,0.0,1,0,5,1.25
2018-08-10,68249,T,2,22,0,6,4,1,0,0,0.0,1,0,1,1.5
2018-08-10,73248,T,1,12,1,2,1,0,0,1,0.0,0,0,1,3.0
2018-08-10,62869,T,5,29,2,9,7,1,0,1,0.0,0,0,4,2.4
2018-08-10,62951,B,14,82,3,21,6,2,0,2,0.0,3,0,4,0.8571428571428571
2018-08-10,63950,B,3,24,1,4,1,0,0,0,0.0,1,0,0,0.0
2018-08-10,64805,T,1,11,1,2,1,0,0,0,0.0,0,0,0,0.0
2018-08-10,74838,T,12,34,0,11,0,0,0,0,0.0,2,0,0,0.0
2018-08-10,75138,T,3,31,2,3,0,0,0,0,0.0,2,1,0,0.0
2018-08-10,76757,B,7,38,2,8,1,0,0,1,0.0,1,0,2,0.8571428571428571
2018-08-10,78366,B,3,23,3,2,1,1,0,0,0.0,0,0,2,2.0
2018-08-10,79847,T,6,55,3,10,2,0,0,1,0.0,3,0,3,1.5
2018-08-10,60146,T,1,6,0,2,1,0,0,0,0.0,0,1,0,0.0
2018-08-10,67119,B,1,10,1,1,0,0,0,0,0.0,0,0,0,0.0
2018-08-10,68400,T,17,113,4,24,9,3,0,0,1.0,6,0,8,1.4117647058823528
2018-08-10,76455,B,10,88,6,17,8,0,1,1,0.0,6,0,8,2.4
2018-08-10,76650,B,2,16,0,4,2,0,0,0,0.0,0,0,0,0.0
2018-08-10,78148,B,4,26,2,7,3,0,0,0,0.0,1,0,2,1.5
2018-08-10,79140,B,10,48,1,11,2,0,0,0,0.0,1,0,0,0.0
2018-08-10,79440,T,5,25,2,5,0,0,0,0,0.0,0,0,0,0.0
2018-08-10,99445,T,1,18,1,3,2,1,0,0,0.0,0,1,2,6.0
2018-08-10,62360,T,3,22,0,5,2,1,0,1,0.0,3,0,1,1.0
2018-08-10,63938,T,18,103,3,25,7,2,0,1,1.0,3,0,2,0.3333333333333333
2018-08-10,64759,B,2,7,0,2,0,0,0,0,0.0,2,0,0,0.0
2018-08-10,65764,B,15,86,2,22,9,2,1,0,0.5,3,0,3,0.6
2018-08-10,67603,T,3,22,1,4,1,0,0,0,1.0,1,0,0,0.0
2018-08-10,67703,B,3,11,1,4,2,1,0,0,0.0,0,0,1,1.0
2018-08-10,67762,B,1,15,0,3,1,0,0,0,1.0,2,2,0,0.0
2018-08-10,73738,B,3,22,0,6,3,0,0,0,0.0,2,0,3,3.0
2018-08-10,75342,T,3,10,0,3,0,0,0,0,0.0,1,0,0,0.0
2018-08-10,79764,B,3,16,0,5,2,0,0,1,0.0,1,0,2,2.0
2018-08-11,60841,B,12,90,4,20,8,1,0,1,0.0,3,1,6,1.5
2018-08-11,65618,T,5,25,1,6,2,2,0,0,0.0,1,0,1,0.6
2018-08-11,67840,B,6,37,3,8,4,0,0,1,0.0,0,0,3,1.5
2018-08-11,68639,T,3,11,0,3,0,0,0,0,0.0,0,0,0,0.0
2018-08-11,71845,B,3,22,0,5,2,0,0,0,0.0,0,0,0,0.0
2018-08-11,75250,B,3,28,1,8,5,3,0,2,0.0,1,0,5,5.0
2018-08-11,76858,B,3,36,1,8,5,1,0,0,0.0,1,0,4,4.0
2018-08-11,77637,T,19,89,2,23,6,1,0,2,0.0,3,0,3,0.4736842105263158
2018-08-11,60768,B,3,18,1,3,1,1,0,0,0.0,0,0,0,0.0
2018-08-11,64017,T,1,11,1,2,1,0,1,0,0.0,0,0,2,6.0
2018-08-11,65056,T,2,8,1,1,0,0,0,0,0.0,0,0,0,0.0
2018-08-11,65058,T,4,24,1,5,1,0,0,0,0.0,3,0,0,0.0
2018-08-11,65060,T,3,8,0,3,0,0,0,0,0.0,0,0,0,0.0
2018-08-11,68043,T,10,63,3,14,4,3,0,0,1.0,2,0,3,0.8999999999999999
2018-08-11,68794,B,18,102,3,21,7,2,0,1,0.0,6,0,3,0.5
2018-08-11,73801,B,3,25,2,4,1,0,0,0,0.0,1,0,0,0.0
2018-08-11,74857,B,3,12,0,3,0,0,0,0,0.0,2,0,0,0.0
2018-08-11,75149,T,4,17,0,4,1,0,0,0,0.0,2,0,0,0.0
2018-08-11,60140,T,5,26,2,5,1,0,0,0,0.0,1,0,0,0.0
2018-08-11,60845,T,2,29,2,3,1,0,0,1,0.0,0,0,3,4.5
2018-08-11,61101,T,13,92,2,22,10,3,0,1,0.0,3,1,6,1.3846153846153848
2018-08-11,61329,T,1,13,0,4,3,0,0,0,0.0,0,0,1,3.0
2018-08-11,61456,B,6,37,0,8,1,0,0,0,0.0,3,0,0,0.0
2018-08-11,67313,B,18,101,4,25,9,2,0,1,1.0,5,0,7,1.1666666666666667
2018-08-11,67603,B,3,21,0,4,1,0,0,0,0.0,2,0,0,0.0
2018-08-11,76650,T,3,26,3,5,3,0,0,1,0.0,0,0,3,3.0
2018-08-11,63248,B,4,22,0,4,0,0,0,0,0.0,3,0,0,0.0
2018-08-11,65543,B,18,93,2,25,7,1,0,1,0.0,6,0,2,0.3333333333333333
2018-08-11,67266,B,2,11,0,3,1,0,0,0,0.0,0,0,0,0.0
2018-08-11,68526,T,15,98,6,21,8,0,0,1,0.0,3,0,4,0.8
2018-08-11,72523,T,3,19,1,3,1,0,0,0,0.0,1,1,0,0.0
2018-08-11,72535,T,3,10,0,3,1,0,0,0,0.0,1,0,0,0.0
2018-08-11,77263,B,3,20,1,3,0,0,0,0,0.0,0,0,0,0.0
2018-08-11,79545,T,3,18,0,5,2,1,0,1,0.0,0,1,1,1.0
2018-08-11,60263,T,20,104,2,24,4,0,0,0,0.0,6,0,0,0.0
2018-08-11,67421,B,6,25,1,6,0,0,0,0,0.0,0,0,0,0.0
2018-08-11,68435,B,15,91,2,24,9,4,0,1,1.0,4,0,7,1.4
2018-08-11,74630,B,6,37,1,7,1,0,0,0,0.0,3,0,0,0.0
2018-08-11,75867,T,7,34,1,8,1,0,1,0,0.0,1,0,1,0.42857142857142855
2018-08-12,60634,T,3,18,0,6,3,1,0,1,0.0,2,0,3,3.0
2018-08-12,61643,T,3,20,0,6,3,0,0,1,0.0,1,0,2,2.0
2018-08-12,62056,B,3,11,0,3,1,0,0,0,0.0,0,0,0,0.0
2018-08-12,62869,B,3,22,0,5,2,0,0,0,0.0,0,0,0,0.0
2018-08-12,66643,T,18,79,1,22,4,0,0,1,0.0,3,0,3,0.5
2018-08-12,68659,T,3,10,2,2,0,0,0,0,0.0,0,0,0,0.0
2018-08-12,68815,B,1,35,2,9,7,1,0,3,1.0,0,0,9,27.0
2018-08-12,68856,B,14,87,0,27,11,1,0,5,0.0,2,0,8,1.7142857142857142
2018-08-12,71845,B,6,31,0,10,4,1,0,0,0.0,0,0,2,1.0
2018-08-12,60768,B,5,24,0,5,0,0,0,0,0.0,2,0,0,0.0
2018-08-12,64001,T,18,94,3,24,8,1,0,1,0.0,6,0,4,0.6666666666666666
2018-08-12,64759,B,3,12,0,3,0,0,0,0,0.0,1,0,0,0.0
2018-08-12,65056,T,3,17,0,3,0,0,0,0,0.0,1,0,0,0.0
2018-08-12,65058,T,3,8,0,3,0,0,0,0,0.0,1,0,0,0.0
2018-08-12,65062,T,4,28,3,6,3,0,0,0,0.0,0,0,1,0.75
2018-08-12,68748,B,18,98,1,22,4,0,0,1,0.0,11,0,2,0.3333333333333333
2018-08-12,73801,B,3,9,0,3,0,0,0,0,0.0,1,0,0,0.0
2018-08-12,74857,B,1,21,2,3,3,0,0,0,0.0,0,0,2,6.0
2018-08-12,62363,B,15,105,3,23,9,2,0,0,1.0,3,0,1,0.2
2018-08-12,62698,T,21,114,0,29,9,2,0,1,1.0,5,0,4,0.5714285714285714
2018-08-12,67119,T,1,19,2,2,1,0,0,0,0.0,0,1,3,9.0
2018-08-12,67828,B,6,21,2,4,0,0,0,0,0.0,1,0,0,0.0
2018-08-12,74359,B,3,13,0,4,1,0,0,0,0.0,0,0,0,0.0
2018-08-12,75342,B,3,11,0,3,0,0,0,0,0.0,0,0,0,0.0
2018-08-12,76650,T,2,11,1,4,3,0,0,0,0.0,0,0,1,1.5
2018-08-12,78148,T,0,10,1,2,2,0,0,0,0.0,0,0,3,0.0
2018-08-12,62528,T,14,96,1,24,10,1,0,4,0.0,4,0,8,1.7142857142857142
2018-08-12,63543,T,6,23,1,6,0,0,0,0,0.0,3,0,0,0.0
2018-08-12,64255,B,1,2,0,1,0,0,0,0,0.0,0,0,0,0.0
2018-08-12,65064,B,11,58,1,15,4,1,0,1,0.0,2,0,4,1.090909090909091
2018-08-12,67266,B,4,30,0,7,4,1,0,0,0.0,0,0,1,0.75
2018-08-12,68249,B,6,32,1,7,1,1,0,0,0.0,3,0,0,0.0
2018-08-12,72523,T,2,21,1,2,0,0,0,0,0.0,1,0,1,1.5
2018-08-12,73248,B,1,11,0,3,2,0,0,1,0.0,0,0,2,6.0
2018-08-12,75321,T,4,36,1,8,4,0,0,0,0.0,0,0,2,1.5
2018-08-12,77263,B,2,7,0,2,0,0,0,0,0.0,1,0,0,0.0
2018-08-12,79229,B,2,34,1,9,7,1,0,0,0.0,0,0,5,7.5
2018-08-12,79293,T,1,15,2,2,1,0,0,0,0.0,1,0,0,0.0
2018-08-12,79545,T,0,10,2,1,1,1,0,0,0.0,0,0,0,0.0
2018-08-12,60339,T,6,65,4,9,2,0,0,0,1.0,2,0,1,0.5
2018-08-12,63950,T,3,20,1,5,2,0,0,1,0.0,0,1,3,3.0
2018-08-12,66920,T,9,41,1,11,5,0,0,1,0.0,1,0,3,1.0
2018-08-12,73117,B,6,27,0,9,3,1,0,0,0.0,1,0,0,0.0
2018-08-12,77446,B,18,92,3,20,4,1,0,1,0.0,8,0,2,0.3333333333333333
2018-08-12,78366,T,6,23,0,7,1,0,0,0,0.0,0,0,0,0.0
2018-08-12,79440,B,3,22,0,5,1,0,0,0,0.0,1,0,0,0.0
2018-08-14,63543,B,3,16,0,4,1,0,0,0,0.0,0,0,0,0.0
2018-08-14,64759,T,2,7,1,2,1,0,0,0,0.0,0,0,1,1.5
2018-08-14,65546,B,18,108,1,22,6,2,0,1,1.0,4,0,3,0.5
2018-08-14,65769,T,2,9,1,2,0,0,0,0,0.0,0,0,0,0.0
2018-08-14,67703,T,5,15,0,5,0,0,0,0,0.0,1,0,0,0.0
2018-08-14,73738,T,1,9,0,2,1,0,0,1,0.0,1,0,1,3.0
2018-08-14,73750,T,13,75,1,21,9,4,0,1,0.0,6,1,6,1.3846153846153848
2018-08-14,75321,B,3,19,1,3,0,0,0,0,0.0,1,0,0,0.0
2018-08-14,79293,B,3,11,0,4,1,0,0,1,0.0,1,0,1,1.0
2018-08-14,79764,T,1,8,1,2,1,0,0,0,0.0,0,0,1,3.0
2018-08-14,60845,T,4,19,1,4,1,0,0,1,0.0,0,0,1,0.75
2018-08-14,62754,B,15,92,2,25,11,3,0,0,0.0,2,0,6,1.2
2018-08-14,62918,T,3,37,4,4,2,1,0,0,0.0,0,1,4,4.0
2018-08-14,65618,B,9,35,1,11,3,1,0,0,0.0,1,0,2,0.6666666666666666
2018-08-14,66145,T,5,61,4,12,8,2,0,0,1.0,1,0,7,4.2
2018-08-14,67119,T,3,19,1,4,0,0,0,0,0.0,1,0,0,0.0
2018-08-14,67143,T,3,39,2,5,2,1,0,0,0.0,0,0,2,2.0
2018-08-14,68639,B,3,6,0,3,0,0,0,0,0.0,1,0,0,0.0
2018-08-14,76650,T,3,20,1,4,1,0,0,0,0.0,0,0,0,0.0
2018-08-14,79140,T,3,17,1,4,0,0,0,0,0.0,3,0,0,0.0
2018-08-14,63950,T,1,18,1,2,1,0,0,0,0.0,0,0,2,6.0
2018-08-14,64017,B,2,8,0,2,0,0,0,0,1.0,1,0,0,0.0
2018-08-14,64029,B,3,21,0,4,1,1,0,0,0.0,0,0,0,0.0
2018-08-14,65060,B,3,11,0,5,1,0,0,0,0.0,0,0,0,0.0
2018-08-14,67066,B,1,9,0,2,1,0,0,0,0.0,0,0,0,0.0
2018-08-14,68953,T,18,113,3,26,8,0,0,2,1.0,6,0,5,0.8333333333333334
2018-08-14,75258,B,18,102,4,21,4,0,0,0,0.0,6,2,0,0.0
2018-08-14,76757,T,2,7,1,2,1,0,0,0,0.0,0,1,0,0.0
2018-08-14,78366,T,3,26,0,7,4,0,0,1,0.0,1,0,2,2.0
2018-08-14,63248,B,3,17,0,4,1,1,0,0,0.0,2,0,0,0.0
