GDAY_DS,P_ID,TB_SC,PA-AB,AB,RUN,RBI,HIT,SH+SF,KK,AVG,SB_trial
2018-04-27,78217,B,0,4,1,1,4,0,0,1.0,2
2018-04-27,79109,B,0,5,0,0,2,0,1,0.4,1
2018-04-27,79192,B,1,3,2,2,2,0,0,0.6666666666666666,0
2018-04-27,79198,B,0,0,0,0,0,0,0,0.0,0
2018-04-27,79402,T,1,3,0,0,1,0,1,0.3333333333333333,0
2018-04-27,79465,T,0,2,0,0,1,0,1,0.5,0
2018-04-28,61591,B,0,0,0,0,0,0,0,0.0,0
2018-04-28,62556,B,0,4,0,0,0,0,0,0.0,0
2018-04-28,62700,T,0,4,0,0,0,0,3,0.0,0
2018-04-28,62797,T,0,4,1,0,2,0,2,0.5,0
2018-04-28,66702,T,0,0,0,0,0,0,0,0.0,0
2018-04-28,67539,B,0,2,0,0,0,0,1,0.0,0
2018-04-28,67598,B,0,4,0,0,2,0,0,0.5,0
2018-04-28,68525,B,0,1,0,0,0,0,1,0.0,0
2018-04-28,68730,T,2,2,1,0,1,0,0,0.5,2
2018-04-28,71564,B,0,4,0,0,0,0,1,0.0,0
2018-04-28,71752,T,1,3,0,0,0,0,2,0.0,0
2018-04-28,72546,B,0,1,0,0,1,0,0,1.0,0
2018-04-28,74163,T,1,3,0,0,0,1,1,0.0,0
2018-04-28,75808,T,0,4,1,0,2,0,0,0.5,0
2018-04-28,76100,B,0,4,1,1,2,0,1,0.5,0
2018-04-28,76249,B,0,2,0,0,0,0,0,0.0,0
2018-04-28,76509,B,1,2,1,0,1,0,0,0.5,0
2018-04-28,76753,T,1,3,0,1,0,1,0,0.0,0
2018-04-28,77463,B,0,4,0,0,2,0,1,0.5,0
2018-04-28,77532,B,1,4,0,1,1,0,2,0.25,0
2018-04-28,78288,T,0,4,0,2,1,0,0,0.25,0
2018-04-28,78513,B,0,1,0,0,0,0,0,0.0,0
2018-04-28,78566,B,0,3,0,0,0,0,0,0.0,0
2018-04-28,78756,T,2,2,1,0,0,0,1,0.0,1
2018-04-28,79705,T,0,0,0,0,0,0,0,0.0,0
2018-04-28,60558,B,0,4,1,1,2,0,2,0.5,1
2018-04-28,62007,T,0,0,0,0,0,0,0,0.0,0
2018-04-28,62864,T,0,3,0,0,1,0,0,0.3333333333333333,0
2018-04-28,62893,T,0,1,0,0,0,0,0,0.0,0
2018-04-28,62908,T,0,0,0,0,0,0,0,0.0,0
2018-04-28,64006,B,0,5,0,0,0,0,3,0.0,0
2018-04-28,67005,B,0,0,0,0,0,0,0,0.0,0
2018-04-28,67025,B,0,4,1,4,1,0,0,0.25,0
2018-04-28,67650,T,0,4,1,1,1,0,1,0.25,0
2018-04-28,68050,B,0,1,1,0,0,0,0,0.0,0
2018-04-28,70410,T,1,3,0,0,1,0,0,0.3333333333333333,0
2018-04-28,70553,B,0,1,0,0,0,0,0,0.0,0
2018-04-28,72443,T,1,3,0,1,0,1,0,0.0,0
2018-04-28,73113,B,0,5,1,1,2,0,1,0.4,0
2018-04-28,73606,T,0,4,0,0,2,0,0,0.5,0
2018-04-28,74215,B,0,3,0,0,0,0,1,0.0,0
2018-04-28,74339,B,1,4,2,2,3,0,0,0.75,0
2018-04-28,76313,B,1,3,2,1,2,0,0,0.6666666666666666,0
2018-04-28,76849,T,0,4,0,0,1,0,0,0.25,0
2018-04-28,77654,B,0,0,0,0,0,0,0,0.0,0
2018-04-28,78467,T,0,3,0,0,0,0,1,0.0,0
2018-04-28,78548,B,1,3,0,0,0,0,1,0.0,0
2018-04-28,78603,T,0,4,1,0,2,0,0,0.5,0
2018-04-28,78629,T,0,1,0,0,1,0,0,1.0,0
2018-04-28,78643,T,0,1,0,0,0,0,1,0.0,0
2018-04-28,78753,B,0,4,1,0,3,0,0,0.75,0
2018-04-28,99606,T,0,4,0,0,1,0,1,0.25,0
2018-04-28,60566,B,0,1,1,0,0,0,0,0.0,0
2018-04-28,61208,T,0,3,0,0,0,0,0,0.0,0
2018-04-28,62234,T,0,3,0,0,0,0,1,0.0,0
2018-04-28,62244,T,0,4,0,0,1,0,0,0.25,0
2018-04-28,62907,B,0,2,0,0,0,0,0,0.0,0
2018-04-28,62931,B,0,2,0,0,0,0,0,0.0,0
2018-04-28,62934,B,0,4,1,0,2,0,1,0.5,0
2018-04-28,62947,B,0,4,1,0,2,0,0,0.5,0
2018-04-28,63257,T,0,1,0,0,0,0,0,0.0,0
2018-04-28,65269,T,0,4,1,0,1,0,0,0.25,0
2018-04-28,67935,B,0,3,1,0,2,0,0,0.6666666666666666,0
2018-04-28,73306,B,0,4,0,1,1,0,0,0.25,0
2018-04-28,73339,B,1,3,0,2,1,1,1,0.3333333333333333,0
2018-04-28,74206,T,0,4,0,0,1,0,3,0.25,0
2018-04-28,74465,B,0,4,0,0,0,0,0,0.0,0
2018-04-28,76232,T,0,4,0,0,0,0,0,0.0,0
2018-04-28,76267,T,0,1,0,0,0,0,0,0.0,0
2018-04-28,76720,B,0,3,0,0,1,0,2,0.3333333333333333,0
2018-04-28,78224,T,1,3,0,0,0,0,1,0.0,0
2018-04-28,78813,B,1,3,1,2,1,0,0,0.3333333333333333,0
2018-04-28,79215,T,0,4,0,0,2,0,0,0.5,0
2018-04-28,79240,T,1,3,0,0,2,0,0,0.6666666666666666,0
2018-04-28,61353,B,0,4,1,0,1,0,0,0.25,1
2018-04-28,61869,T,0,1,1,1,1,0,0,1.0,0
2018-04-28,62356,B,1,3,1,1,1,1,1,0.3333333333333333,0
2018-04-28,62884,T,0,3,1,0,1,0,0,0.3333333333333333,0
2018-04-28,62895,T,0,4,1,0,0,0,2,0.0,0
2018-04-28,63704,T,1,4,2,1,3,0,0,0.75,1
2018-04-28,64300,B,1,3,0,2,2,1,0,0.6666666666666666,1
2018-04-28,64346,B,0,4,1,0,0,0,0,0.0,1
2018-04-28,66838,T,0,4,0,0,0,0,1,0.0,0
2018-04-28,67304,B,1,3,0,1,1,0,1,0.3333333333333333,0
2018-04-28,67341,B,0,5,1,0,1,0,1,0.2,0
2018-04-28,67394,B,0,1,0,0,0,0,1,0.0,0
2018-04-28,67872,T,1,4,0,0,2,0,1,0.5,0
2018-04-28,67893,T,0,2,0,0,1,0,1,0.5,0
2018-04-28,73209,T,0,4,1,0,2,0,0,0.5,1
2018-04-28,73342,B,0,4,0,0,1,0,1,0.25,0
2018-04-28,75847,T,0,5,0,2,1,0,3,0.2,0
2018-04-28,76158,T,0,2,0,0,0,0,1,0.0,0
2018-04-28,76802,T,0,1,0,0,0,0,0,0.0,0
2018-04-28,76812,T,0,4,0,0,0,0,2,0.0,0
2018-04-28,77564,B,0,4,0,0,1,0,0,0.25,0
2018-04-28,79300,B,0,0,0,0,0,0,0,0.0,0
2018-04-28,79334,B,0,0,0,0,0,0,0,0.0,0
2018-04-28,79365,B,0,3,0,0,0,0,1,0.0,0
2018-04-28,61102,B,2,2,1,0,0,0,1,0.0,0
2018-04-28,61404,T,0,5,0,0,1,0,1,0.2,0
2018-04-28,62409,T,0,0,0,0,0,0,0,0.0,0
2018-04-28,62415,T,1,4,1,1,3,0,0,0.75,0
2018-04-28,63123,B,0,3,0,0,0,0,2,0.0,0
2018-04-28,64153,B,1,3,0,2,1,0,1,0.3333333333333333,0
2018-04-28,64610,T,1,3,0,0,0,0,1,0.0,0
2018-04-28,67450,T,1,4,0,1,2,0,1,0.5,0
2018-04-28,72133,B,0,4,0,0,0,0,2,0.0,0
2018-04-28,72456,T,0,4,0,0,0,0,0,0.0,0
2018-04-28,74540,T,2,3,2,1,2,0,1,0.6666666666666666,0
2018-04-28,74823,B,0,1,0,0,0,0,0,0.0,0
2018-04-28,75566,T,0,5,0,0,0,0,1,0.0,0
2018-04-28,76290,B,2,2,1,2,2,0,0,1.0,0
2018-04-28,78135,B,1,4,2,0,1,0,0,0.25,0
2018-04-28,78217,B,1,3,0,1,1,1,0,0.3333333333333333,0
2018-04-28,79109,B,0,5,1,0,3,0,0,0.6,1
2018-04-28,79192,B,0,4,1,1,1,0,2,0.25,1
2018-04-28,79198,B,0,0,0,0,0,0,0,0.0,0
2018-04-28,79402,T,2,3,1,0,0,0,1,0.0,0
2018-04-28,79465,T,1,3,0,0,0,0,2,0.0,0
2018-04-29,60523,B,1,2,0,1,0,1,1,0.0,0
2018-04-29,62556,B,1,3,1,2,1,0,1,0.3333333333333333,0
2018-04-29,62700,T,1,3,1,0,0,0,2,0.0,0
2018-04-29,62797,T,1,3,1,1,3,0,0,1.0,0
2018-04-29,66702,T,0,0,0,0,0,0,0,0.0,0
2018-04-29,66716,T,0,0,0,0,0,0,0,0.0,0
2018-04-29,67539,B,1,3,0,0,0,0,2,0.0,0
2018-04-29,67598,B,0,4,0,0,0,0,1,0.0,0
2018-04-29,68730,T,1,4,0,0,0,0,0,0.0,0
2018-04-29,71564,B,1,2,1,0,1,0,0,0.5,0
2018-04-29,71752,T,0,5,0,2,3,0,1,0.6,0
2018-04-29,72546,B,0,1,0,0,0,0,0,0.0,0
2018-04-29,73136,T,0,5,0,0,1,0,0,0.2,1
2018-04-29,74163,T,1,4,1,0,2,0,1,0.5,0
2018-04-29,75808,T,0,5,0,0,1,0,0,0.2,0
2018-04-29,76100,B,2,2,0,0,1,0,0,0.5,0
2018-04-29,76249,B,0,4,1,1,0,0,1,0.0,0
2018-04-29,76753,T,0,3,0,0,1,0,1,0.3333333333333333,0
2018-04-29,77463,B,0,1,0,0,0,0,1,0.0,0
2018-04-29,77532,B,0,4,1,0,3,0,0,0.75,0
2018-04-29,78288,T,0,4,0,0,1,0,1,0.25,0
2018-04-29,78513,B,0,5,0,0,1,0,0,0.2,0
2018-04-29,78756,T,0,1,0,0,0,0,1,0.0,0
2018-04-29,79705,T,0,0,0,0,0,0,0,0.0,0
2018-04-29,60558,B,0,4,0,0,0,0,2,0.0,0
2018-04-29,60605,T,0,0,0,0,0,0,0,0.0,0
2018-04-29,62864,T,0,4,0,0,0,0,2,0.0,0
2018-04-29,62893,T,0,3,0,0,0,0,0,0.0,0
2018-04-29,62908,T,0,1,0,1,1,0,0,1.0,0
2018-04-29,64006,B,0,3,1,0,1,0,0,0.3333333333333333,0
2018-04-29,67025,B,0,4,1,2,2,0,1,0.5,0
2018-04-29,67650,T,0,5,1,0,2,0,0,0.4,0
2018-04-29,68050,B,0,4,0,0,0,0,1,0.0,0
2018-04-29,70410,T,1,3,0,0,0,0,1,0.0,0
2018-04-29,70553,B,0,3,0,0,1,0,0,0.3333333333333333,0
2018-04-29,72443,T,1,3,1,1,3,0,0,1.0,0
2018-04-29,73113,B,0,4,1,2,1,0,1,0.25,0
2018-04-29,73606,T,0,2,0,0,0,0,0,0.0,0
2018-04-29,74339,B,0,4,2,1,3,0,0,0.75,0
2018-04-29,76313,B,0,4,0,0,1,0,1,0.25,0
2018-04-29,76368,T,0,0,0,0,0,0,0,0.0,0
2018-04-29,76849,T,0,5,1,0,1,0,1,0.2,0
2018-04-29,78548,B,0,3,0,0,0,0,0,0.0,0
2018-04-29,78603,T,1,3,0,0,0,0,1,0.0,0
2018-04-29,78629,T,1,3,0,1,0,0,2,0.0,0
2018-04-29,78643,T,0,1,0,0,0,0,1,0.0,0
2018-04-29,99606,T,0,1,0,0,0,0,1,0.0,0
2018-04-29,60566,B,0,1,0,0,1,0,0,1.0,0
2018-04-29,61208,T,0,0,0,0,0,0,0,0.0,0
2018-04-29,62925,B,0,1,0,0,0,0,0,0.0,0
2018-04-29,62931,B,0,3,0,0,0,0,0,0.0,0
2018-04-29,62934,B,0,4,0,0,1,0,0,0.25,0
2018-04-29,62947,B,0,4,0,0,1,0,1,0.25,0
2018-04-29,63257,T,0,3,2,0,2,0,1,0.6666666666666666,0
2018-04-29,64944,B,1,0,0,0,0,0,0,0.0,0
2018-04-29,65269,T,0,1,0,0,0,0,0,0.0,0
2018-04-29,66209,T,0,0,0,0,0,0,0,0.0,0
2018-04-29,66968,B,0,3,0,0,1,0,0,0.3333333333333333,0
2018-04-29,68904,B,0,4,0,0,0,0,1,0.0,0
2018-04-29,71552,B,1,0,0,1,0,0,0,0.0,0
2018-04-29,73306,B,1,2,0,0,1,0,0,0.5,0
2018-04-29,73339,B,0,0,0,0,0,0,0,0.0,0
2018-04-29,74206,T,1,3,0,0,0,0,0,0.0,0
2018-04-29,74465,B,0,4,0,0,0,0,1,0.0,0
2018-04-29,75334,T,0,4,1,3,2,0,0,0.5,0
2018-04-29,76232,T,1,4,1,0,2,0,0,0.5,0
2018-04-29,76267,T,0,5,1,3,2,0,1,0.4,0
2018-04-29,76720,B,0,2,0,0,0,0,0,0.0,0
2018-04-29,77248,T,0,4,0,0,1,0,0,0.25,0
2018-04-29,78224,T,0,5,0,0,0,0,0,0.0,0
2018-04-29,78813,B,0,4,1,0,1,0,0,0.25,0
2018-04-29,79215,T,0,5,1,0,1,0,1,0.2,0
2018-04-29,79240,T,0,5,1,1,2,0,0,0.4,0
2018-04-29,61353,B,0,0,1,0,0,0,0,0.0,0
2018-04-29,61869,T,0,1,0,0,0,0,1,0.0,0
2018-04-29,62332,B,0,0,0,0,0,0,0,0.0,0
2018-04-29,62356,B,0,4,2,0,2,0,1,0.5,0
2018-04-29,62884,T,1,0,1,0,0,0,0,0.0,0
2018-04-29,62895,T,1,0,0,0,0,0,0,0.0,0
2018-04-29,63704,T,2,3,1,0,2,0,0,0.6666666666666666,1
2018-04-29,64300,B,0,5,1,0,2,0,2,0.4,0
2018-04-29,64346,B,1,4,1,2,2,0,2,0.5,0
2018-04-29,66838,T,0,4,0,0,0,0,1,0.0,0
2018-04-29,67304,B,0,4,1,1,2,0,1,0.5,0
2018-04-29,67341,B,1,4,0,1,1,1,1,0.25,1
2018-04-29,67394,B,1,4,0,3,3,0,1,0.75,0
2018-04-29,67872,T,0,5,0,1,3,0,0,0.6,0
2018-04-29,67893,T,1,3,1,0,0,0,3,0.0,0
2018-04-29,71184,T,0,4,0,0,2,0,1,0.5,1
2018-04-29,73209,T,1,3,0,2,1,1,0,0.3333333333333333,0
2018-04-29,73342,B,0,5,0,0,2,0,0,0.4,0
2018-04-29,75151,T,0,5,1,1,1,0,0,0.2,0
2018-04-29,75847,T,2,3,0,0,0,0,0,0.0,0
2018-04-29,76802,T,0,4,1,0,1,0,1,0.25,0
2018-04-29,79300,B,0,1,0,0,0,0,0,0.0,0
2018-04-29,79334,B,1,4,1,1,2,0,0,0.5,0
2018-04-29,79365,B,1,3,1,0,1,1,0,0.3333333333333333,0
2018-04-29,61102,B,0,5,1,1,1,0,3,0.2,0
2018-04-29,61404,T,0,5,1,2,1,0,1,0.2,0
2018-04-29,62409,T,0,4,0,0,0,0,3,0.0,0
2018-04-29,62415,T,0,5,0,0,0,0,1,0.0,0
2018-04-29,63123,B,1,3,0,0,0,0,1,0.0,0
2018-04-29,63905,B,0,4,0,1,1,0,1,0.25,0
2018-04-29,64153,B,0,4,0,0,1,0,0,0.25,1
2018-04-29,64610,T,0,4,1,0,2,0,1,0.5,1
2018-04-29,66462,T,0,0,0,0,0,0,0,0.0,1
2018-04-29,67450,T,0,5,1,1,2,0,2,0.4,0
2018-04-29,72133,B,1,4,1,1,2,1,0,0.5,0
2018-04-29,72456,T,0,5,1,0,4,0,0,0.8,0
2018-04-29,74540,T,0,5,0,0,2,0,2,0.4,0
2018-04-29,75566,T,0,5,2,4,4,0,0,0.8,0
2018-04-29,76290,B,1,4,2,1,2,0,0,0.5,0
2018-04-29,78135,B,0,5,2,0,4,0,1,0.8,0
2018-04-29,79109,B,0,5,0,0,0,0,2,0.0,0
2018-04-29,79150,B,0,0,0,0,0,0,0,0.0,0
2018-04-29,79192,B,0,5,1,2,4,0,0,0.8,0
2018-04-29,79402,T,0,5,2,1,3,0,1,0.6,0
2018-05-01,60523,B,0,2,0,0,0,0,0,0.0,0
2018-05-01,62556,B,0,4,0,1,1,0,0,0.25,0
2018-05-01,62864,T,1,2,0,0,0,1,0,0.0,0
2018-05-01,67539,B,0,4,1,0,1,0,1,0.25,0
2018-05-01,67598,B,0,4,1,2,2,0,1,0.5,0
2018-05-01,67650,T,1,3,0,0,2,0,0,0.6666666666666666,2
2018-05-01,70410,T,0,4,0,0,1,0,1,0.25,0
2018-05-01,70756,T,1,2,0,0,0,0,0,0.0,0
2018-05-01,71564,B,1,3,0,0,0,0,0,0.0,0
2018-05-01,72443,T,0,4,0,0,1,0,1,0.25,0
2018-05-01,72546,B,1,1,1,0,1,1,0,1.0,0
2018-05-01,76100,B,1,4,0,0,2,0,1,0.5,0
2018-05-01,76249,B,0,4,1,0,3,0,0,0.75,0
2018-05-01,77463,B,0,0,0,0,0,0,0,0.0,0
2018-05-01,77532,B,0,5,0,1,2,0,1,0.4,0
2018-05-01,78513,B,1,4,0,0,1,0,1,0.25,0
2018-05-01,78603,T,0,3,0,0,0,0,0,0.0,0
2018-05-01,78629,T,1,3,0,0,1,0,1,0.3333333333333333,0
2018-05-01,79608,T,0,4,0,0,1,0,1,0.25,0
2018-05-01,99606,T,0,3,0,0,1,0,1,0.3333333333333333,0
2018-05-01,60343,T,0,1,0,0,0,0,0,0.0,0
2018-05-01,60558,T,0,4,0,0,1,0,0,0.25,0
2018-05-01,61208,B,0,3,1,1,2,0,0,0.6666666666666666,0
2018-05-01,64006,T,1,3,0,0,1,0,1,0.3333333333333333,0
2018-05-01,65269,B,0,2,0,0,0,0,1,0.0,0
2018-05-01,66209,B,0,0,0,0,0,0,0,0.0,0
2018-05-01,67025,T,0,4,1,0,2,0,1,0.5,0
2018-05-01,68050,T,0,3,0,0,0,0,0,0.0,0
2018-05-01,70553,T,0,3,0,0,1,0,0,0.3333333333333333,0
2018-05-01,73113,T,0,4,0,0,0,0,2,0.0,0
2018-05-01,74206,B,0,4,0,0,0,0,3,0.0,0
2018-05-01,74215,T,0,1,0,0,0,0,0,0.0,0
2018-05-01,74339,T,0,4,0,0,0,0,0,0.0,0
2018-05-01,75334,B,0,2,0,0,0,0,1,0.0,0
2018-05-01,76232,B,0,4,0,1,1,0,1,0.25,0
2018-05-01,76267,B,1,3,2,0,1,0,0,0.3333333333333333,0
2018-05-01,76313,T,0,4,1,1,2,0,1,0.5,1
2018-05-01,77248,B,0,4,1,1,1,0,0,0.25,0
2018-05-01,77654,T,0,0,0,0,0,0,0,0.0,0
2018-05-01,78224,B,1,3,0,0,0,0,2,0.0,0
2018-05-01,78548,T,0,2,0,0,0,0,0,0.0,0
2018-05-01,79215,B,0,4,0,0,1,0,0,0.25,0
2018-05-01,79240,B,0,4,0,1,3,0,0,0.75,0
2018-05-01,99810,T,0,1,0,0,0,0,1,0.0,0
2018-05-01,61102,T,0,4,0,0,1,0,2,0.25,0
2018-05-01,62700,B,0,3,0,0,1,0,0,0.3333333333333333,0
2018-05-01,62797,B,1,4,1,1,1,0,1,0.25,0
2018-05-01,63123,T,0,2,0,0,0,0,1,0.0,0
2018-05-01,63905,T,0,1,0,0,0,0,0,0.0,0
2018-05-01,64153,T,0,4,1,1,1,0,0,0.25,0
2018-05-01,64717,B,0,3,0,0,0,0,0,0.0,0
2018-05-01,68730,B,0,4,2,4,2,0,1,0.5,0
2018-05-01,71752,B,0,4,1,1,2,0,0,0.5,0
2018-05-01,72133,T,1,4,1,0,0,0,2,0.0,0
2018-05-01,73136,B,0,3,0,0,0,0,2,0.0,1
2018-05-01,74163,B,2,3,1,0,1,1,2,0.3333333333333333,0
2018-05-01,74823,T,0,1,0,0,1,0,0,1.0,0
2018-05-01,75808,B,0,1,0,0,1,0,0,1.0,0
2018-05-01,76290,T,0,4,1,0,3,0,0,0.75,0
2018-05-01,76753,B,2,3,1,0,0,0,0,0.0,0
2018-05-01,78135,T,0,5,0,0,1,0,1,0.2,0
2018-05-01,78217,T,1,2,0,0,0,0,0,0.0,0
2018-05-01,78288,B,0,1,0,0,1,0,0,1.0,0
2018-05-01,78756,B,0,4,0,0,2,0,0,0.5,0
2018-05-01,79109,T,0,5,1,0,1,0,1,0.2,0
2018-05-01,79150,T,1,0,1,0,0,0,0,0.0,0
2018-05-01,79192,T,1,3,0,3,1,1,0,0.3333333333333333,0
2018-05-01,79705,B,0,1,0,0,0,0,0,0.0,0
2018-05-01,61197,B,0,0,0,0,0,0,0,0.0,0
2018-05-01,61404,B,0,4,1,1,2,0,0,0.5,0
2018-05-01,61869,T,0,5,2,3,2,0,0,0.4,0
2018-05-01,62409,B,0,3,1,0,1,0,1,0.3333333333333333,0
2018-05-01,62415,B,0,4,1,1,2,0,0,0.5,0
2018-05-01,62884,T,0,4,0,0,1,0,0,0.25,0
2018-05-01,62895,T,1,5,2,3,2,0,0,0.4,0
2018-05-01,63704,T,0,4,0,0,1,0,1,0.25,1
2018-05-01,64266,B,0,3,0,0,1,0,1,0.3333333333333333,0
2018-05-01,64610,B,0,1,0,0,0,0,0,0.0,0
2018-05-01,65412,B,0,2,0,0,0,0,0,0.0,0
2018-05-01,66462,B,0,2,0,1,1,0,0,0.5,0
2018-05-01,66838,T,0,5,3,2,4,0,0,0.8,1
2018-05-01,67450,B,0,4,0,0,0,0,3,0.0,0
2018-05-01,67872,T,1,3,1,0,0,0,1,0.0,0
2018-05-01,67893,T,0,1,0,0,0,0,0,0.0,0
2018-05-01,71184,T,0,1,0,0,0,0,0,0.0,0
2018-05-01,72456,B,0,3,0,0,0,0,1,0.0,0
2018-05-01,73209,T,0,5,1,2,2,0,0,0.4,0
2018-05-01,74540,B,0,2,0,0,0,0,2,0.0,0
2018-05-01,75151,T,0,2,0,0,1,0,1,0.5,0
2018-05-01,75566,B,0,2,0,0,1,0,1,0.5,0
2018-05-01,75847,T,1,5,2,1,2,0,1,0.4,0
2018-05-01,76802,T,0,1,0,0,0,0,0,0.0,0
2018-05-01,76812,T,2,2,1,1,2,0,0,1.0,0
2018-05-01,79402,B,0,3,0,0,0,0,0,0.0,0
2018-05-01,79465,B,0,1,0,0,0,0,1,0.0,0
2018-05-01,60566,B,1,4,0,0,2,0,0,0.5,1
2018-05-01,61353,T,0,5,1,1,1,0,1,0.2,0
2018-05-01,62332,T,1,4,0,1,0,1,1,0.0,0
2018-05-01,62356,T,1,4,2,2,3,0,0,0.75,0
2018-05-01,62925,B,0,1,0,0,0,0,0,0.0,0
2018-05-01,62931,B,0,4,1,0,2,0,0,0.5,0
2018-05-01,62934,B,1,4,0,0,2,0,1,0.5,0
2018-05-01,62947,B,0,4,1,0,1,0,1,0.25,0
2018-05-01,64300,T,0,5,3,3,3,0,0,0.6,0
2018-05-01,64346,T,0,6,1,0,1,0,2,0.16666666666666666,1
2018-05-01,66965,B,0,1,0,0,0,0,1,0.0,0
2018-05-01,66968,B,0,0,1,0,0,0,0,0.0,0
2018-05-01,67304,T,1,4,1,1,2,0,2,0.5,0
2018-05-01,67341,T,1,5,1,2,3,1,0,0.6,0
2018-05-01,67935,B,2,3,0,0,0,0,2,0.0,0
2018-05-01,67944,B,0,1,0,0,0,0,1,0.0,0
2018-05-01,71552,B,1,0,0,0,0,0,0,0.0,0
2018-05-01,73306,B,0,1,0,0,0,0,1,0.0,0
2018-05-01,73339,B,1,3,1,2,2,0,0,0.6666666666666666,0
2018-05-01,73342,T,1,4,2,1,2,0,1,0.5,0
2018-05-01,74465,B,2,1,0,1,0,0,0,0.0,0
2018-05-01,76720,B,0,3,0,0,0,0,2,0.0,0
2018-05-01,78813,B,2,3,0,0,0,0,0,0.0,1
2018-05-01,79300,T,0,0,0,0,0,0,0,0.0,0
2018-05-01,79334,T,0,5,2,1,2,0,2,0.4,0
2018-05-02,60523,B,0,4,0,0,1,0,1,0.25,0
2018-05-02,61591,B,0,1,0,0,0,0,0,0.0,0
2018-05-02,62556,B,0,4,1,0,1,0,0,0.25,0
2018-05-02,62864,T,1,5,1,1,1,0,2,0.2,0
2018-05-02,62893,T,0,0,0,0,0,0,0,0.0,0
2018-05-02,62908,T,0,1,0,1,0,0,0,0.0,0
2018-05-02,67539,B,0,2,0,0,0,0,2,0.0,0
2018-05-02,67598,B,0,4,2,0,2,0,1,0.5,0
2018-05-02,67650,T,1,5,1,1,1,0,1,0.2,0
2018-05-02,68525,B,0,3,0,0,0,0,2,0.0,0
2018-05-02,70410,T,1,5,3,2,4,0,0,0.8,1
2018-05-02,70756,T,0,5,0,0,2,0,1,0.4,0
2018-05-02,71564,B,0,5,2,3,2,0,1,0.4,0
2018-05-02,72443,T,0,4,0,0,3,0,0,0.75,0
2018-05-02,73606,T,0,0,0,0,0,0,0,0.0,0
2018-05-02,76100,B,1,0,0,0,0,0,0,0.0,0
2018-05-02,76249,B,0,4,0,1,2,0,0,0.5,0
2018-05-02,76368,T,1,1,2,0,1,0,0,1.0,0
2018-05-02,76509,B,1,0,0,0,0,0,0,0.0,0
2018-05-02,76849,T,1,5,2,0,1,0,0,0.2,1
2018-05-02,77463,B,1,0,0,0,0,0,0,0.0,0
2018-05-02,77532,B,0,5,0,1,2,0,0,0.4,0
2018-05-02,78513,B,0,5,1,1,2,0,0,0.4,0
2018-05-02,78603,T,1,4,1,0,1,0,0,0.25,0
2018-05-02,78629,T,1,5,0,1,1,0,2,0.2,0
2018-05-02,79608,T,1,5,2,3,2,0,1,0.4,0
2018-05-02,62700,B,1,3,0,0,0,0,3,0.0,0
2018-05-02,62797,B,0,4,0,0,0,0,0,0.0,0
2018-05-02,63905,T,0,2,0,0,0,0,2,0.0,0
2018-05-02,64153,T,0,4,1,3,2,0,1,0.5,0
2018-05-02,64717,B,0,1,0,1,1,0,0,1.0,0
2018-05-02,65136,T,0,3,0,0,0,0,0,0.0,0
2018-05-02,66706,B,0,0,1,0,0,0,0,0.0,0
2018-05-02,68730,B,1,3,1,0,0,0,1,0.0,0
2018-05-02,71752,B,0,4,0,0,2,0,0,0.5,0
2018-05-02,71842,T,0,3,0,0,0,0,1,0.0,0
2018-05-02,72133,T,0,4,0,0,0,0,1,0.0,0
2018-05-02,73136,B,0,4,1,2,2,0,0,0.5,0
2018-05-02,74163,B,0,4,1,0,2,0,2,0.5,1
2018-05-02,75808,B,0,1,0,0,0,0,0,0.0,0
2018-05-02,76290,T,0,4,1,0,1,0,0,0.25,0
2018-05-02,76753,B,0,4,0,1,2,0,1,0.5,0
2018-05-02,78135,T,0,4,0,0,2,0,0,0.5,1
2018-05-02,78217,T,0,1,0,0,0,0,1,0.0,0
2018-05-02,78288,B,0,2,0,0,0,0,2,0.0,0
2018-05-02,78756,B,0,4,0,0,0,0,2,0.0,0
2018-05-02,79109,T,0,4,0,0,1,0,0,0.25,0
2018-05-02,79192,T,0,4,1,0,1,0,1,0.25,0
2018-05-02,61404,B,1,4,1,0,1,0,1,0.25,0
2018-05-02,61869,T,0,5,1,0,2,0,1,0.4,1
2018-05-02,62409,B,0,3,0,0,1,0,2,0.3333333333333333,0
2018-05-02,62415,B,0,5,0,0,1,0,1,0.2,0
2018-05-02,62895,T,0,5,0,0,0,0,2,0.0,0
2018-05-02,63704,T,1,4,0,0,1,0,1,0.25,0
2018-05-02,64610,B,0,0,0,0,0,0,0,0.0,0
2018-05-02,66462,B,1,4,0,2,1,1,1,0.25,0
2018-05-02,66838,T,1,4,1,1,1,1,2,0.25,0
2018-05-02,67450,B,2,3,1,0,2,0,1,0.6666666666666666,0
2018-05-02,67872,T,1,4,2,1,2,0,1,0.5,0
2018-05-02,72456,B,1,4,0,0,0,0,1,0.0,0
2018-05-02,73209,T,0,5,1,2,2,0,1,0.4,0
2018-05-02,74540,B,1,4,0,0,2,0,1,0.5,0
2018-05-02,75566,B,1,4,1,2,2,0,2,0.5,0
2018-05-02,75847,T,1,4,1,0,2,0,2,0.5,0
2018-05-02,76802,T,0,4,0,1,2,0,0,0.5,0
2018-05-02,76812,T,1,4,1,2,2,0,1,0.5,0
2018-05-02,79402,B,0,5,1,0,1,0,1,0.2,0
